t1,t5,t6,dt1,dt2,t2 FAIL,t3,t4 - FAIL,dt3,dt4,dt5,dt6,dt7,dt8,dt9
13:02,13.02.0,13.02.00,12/08/2016 13:02,12/8/16 13:02,13.02,13.02.00,13.02,12/8/16 13:02:00,08/12/16 13:02,8/12/16 13:2:00,2016/08/12 13:02,16-8-12 13:2:0,12.8.16 13:2:00,12/8/16 13.2
13:02,13.02.0,13.02.00,26/07/2016 13:02,26/7/16 13:02,13.02,13.02.00,13.02,26/7/16 13:02:00,07/26/16 13:02,7/26/16 13:2:00,2016/07/26 13:02,16-7-26 13:2:0,26.7.16 13:2:00,26/7/16 13.2
13:03,13.03.0,13.03.00,04/09/2016 13:03,4/9/16 13:03,13.03,13.03.00,13.03,4/9/16 13:03:00,09/04/16 13:03,9/4/16 13:3:00,2016/09/04 13:03,16-9-4 13:3:0,04.9.16 13:3:00,4/9/16 13.3
13:04,13.04.0,13.04.00,31/07/2016 13:04,31/7/16 13:04,13.04,13.04.00,13.04,31/7/16 13:04:00,07/31/16 13:04,7/31/16 13:4:00,2016/07/31 13:04,16-7-31 13:4:0,31.7.16 13:4:00,31/7/16 13.4
13:04,13.04.0,13.04.00,12/08/2016 13:04,12/8/16 13:04,13.04,13.04.00,13.04,12/8/16 13:04:00,08/12/16 13:04,8/12/16 13:4:00,2016/08/12 13:04,16-8-12 13:4:0,12.8.16 13:4:00,12/8/16 13.4
13:04,13.04.0,13.04.00,04/09/2016 13:04,4/9/16 13:04,13.04,13.04.00,13.04,4/9/16 13:04:00,09/04/16 13:04,9/4/16 13:4:00,2016/09/04 13:04,16-9-4 13:4:0,04.9.16 13:4:00,4/9/16 13.4
13:04,13.04.0,13.04.00,15/08/2016 13:04,15/8/16 13:04,13.04,13.04.00,13.04,15/8/16 13:04:00,08/15/16 13:04,8/15/16 13:4:00,2016/08/15 13:04,16-8-15 13:4:0,15.8.16 13:4:00,15/8/16 13.4
13:06,13.06.0,13.06.00,11/09/2016 13:06,11/9/16 13:06,13.06,13.06.00,13.06,11/9/16 13:06:00,09/11/16 13:06,9/11/16 13:6:00,2016/09/11 13:06,16-9-11 13:6:0,11.9.16 13:6:00,11/9/16 13.6
13:06,13.06.0,13.06.00,12/08/2016 13:06,12/8/16 13:06,13.06,13.06.00,13.06,12/8/16 13:06:00,08/12/16 13:06,8/12/16 13:6:00,2016/08/12 13:06,16-8-12 13:6:0,12.8.16 13:6:00,12/8/16 13.6
13:07,13.07.0,13.07.00,02/08/2016 13:07,2/8/16 13:07,13.07,13.07.00,13.07,2/8/16 13:07:00,08/02/16 13:07,8/2/16 13:7:00,2016/08/02 13:07,16-8-2 13:7:0,02.8.16 13:7:00,2/8/16 13.7
13:08,13.08.0,13.08.00,09/07/2016 13:08,9/7/16 13:08,13.08,13.08.00,13.08,9/7/16 13:08:00,07/09/16 13:08,7/9/16 13:8:00,2016/07/09 13:08,16-7-9 13:8:0,09.7.16 13:8:00,9/7/16 13.8
13:09,13.09.0,13.09.00,18/07/2016 13:09,18/7/16 13:09,13.09,13.09.00,13.09,18/7/16 13:09:00,07/18/16 13:09,7/18/16 13:9:00,2016/07/18 13:09,16-7-18 13:9:0,18.7.16 13:9:00,18/7/16 13.9
13:11,13.11.0,13.11.00,06/09/2016 13:11,6/9/16 13:11,13.11,13.11.00,13.11,6/9/16 13:11:00,09/06/16 13:11,9/6/16 13:11:00,2016/09/06 13:11,16-9-6 13:11:0,06.9.16 13:11:00,6/9/16 13.11
13:12,13.12.0,13.12.00,30/06/2016 13:12,30/6/16 13:12,13.12,13.12.00,13.12,30/6/16 13:12:00,06/30/16 13:12,6/30/16 13:12:00,2016/06/30 13:12,16-6-30 13:12:0,30.6.16 13:12:00,30/6/16 13.12
13:17,13.17.0,13.17.00,13/09/2016 13:17,13/9/16 13:17,13.17,13.17.00,13.17,13/9/16 13:17:00,09/13/16 13:17,9/13/16 13:17:00,2016/09/13 13:17,16-9-13 13:17:0,13.9.16 13:17:00,13/9/16 13.17
13:19,13.19.0,13.19.00,13/09/2016 13:19,13/9/16 13:19,13.19,13.19.00,13.19,13/9/16 13:19:00,09/13/16 13:19,9/13/16 13:19:00,2016/09/13 13:19,16-9-13 13:19:0,13.9.16 13:19:00,13/9/16 13.19
13:19,13.19.0,13.19.00,08/09/2016 13:19,8/9/16 13:19,13.19,13.19.00,13.19,8/9/16 13:19:00,09/08/16 13:19,9/8/16 13:19:00,2016/09/08 13:19,16-9-8 13:19:0,08.9.16 13:19:00,8/9/16 13.19
13:19,13.19.0,13.19.00,13/09/2016 13:19,13/9/16 13:19,13.19,13.19.00,13.19,13/9/16 13:19:00,09/13/16 13:19,9/13/16 13:19:00,2016/09/13 13:19,16-9-13 13:19:0,13.9.16 13:19:00,13/9/16 13.19
13:20,13.20.0,13.20.00,15/08/2016 13:20,15/8/16 13:20,13.20,13.20.00,13.20,15/8/16 13:20:00,08/15/16 13:20,8/15/16 13:20:00,2016/08/15 13:20,16-8-15 13:20:0,15.8.16 13:20:00,15/8/16 13.20
13:20,13.20.0,13.20.00,26/08/2016 13:20,26/8/16 13:20,13.20,13.20.00,13.20,26/8/16 13:20:00,08/26/16 13:20,8/26/16 13:20:00,2016/08/26 13:20,16-8-26 13:20:0,26.8.16 13:20:00,26/8/16 13.20
13:24,13.24.0,13.24.00,03/07/2016 13:24,3/7/16 13:24,13.24,13.24.00,13.24,3/7/16 13:24:00,07/03/16 13:24,7/3/16 13:24:00,2016/07/03 13:24,16-7-3 13:24:0,03.7.16 13:24:00,3/7/16 13.24
13:24,13.24.0,13.24.00,02/08/2016 13:24,2/8/16 13:24,13.24,13.24.00,13.24,2/8/16 13:24:00,08/02/16 13:24,8/2/16 13:24:00,2016/08/02 13:24,16-8-2 13:24:0,02.8.16 13:24:00,2/8/16 13.24
13:24,13.24.0,13.24.00,23/08/2016 13:24,23/8/16 13:24,13.24,13.24.00,13.24,23/8/16 13:24:00,08/23/16 13:24,8/23/16 13:24:00,2016/08/23 13:24,16-8-23 13:24:0,23.8.16 13:24:00,23/8/16 13.24
13:25,13.25.0,13.25.00,02/08/2016 13:25,2/8/16 13:25,13.25,13.25.00,13.25,2/8/16 13:25:00,08/02/16 13:25,8/2/16 13:25:00,2016/08/02 13:25,16-8-2 13:25:0,02.8.16 13:25:00,2/8/16 13.25
13:25,13.25.0,13.25.00,20/07/2016 13:25,20/7/16 13:25,13.25,13.25.00,13.25,20/7/16 13:25:00,07/20/16 13:25,7/20/16 13:25:00,2016/07/20 13:25,16-7-20 13:25:0,20.7.16 13:25:00,20/7/16 13.25
13:26,13.26.0,13.26.00,11/08/2016 13:26,11/8/16 13:26,13.26,13.26.00,13.26,11/8/16 13:26:00,08/11/16 13:26,8/11/16 13:26:00,2016/08/11 13:26,16-8-11 13:26:0,11.8.16 13:26:00,11/8/16 13.26
13:27,13.27.0,13.27.00,15/08/2016 13:27,15/8/16 13:27,13.27,13.27.00,13.27,15/8/16 13:27:00,08/15/16 13:27,8/15/16 13:27:00,2016/08/15 13:27,16-8-15 13:27:0,15.8.16 13:27:00,15/8/16 13.27
13:28,13.28.0,13.28.00,29/08/2016 13:28,29/8/16 13:28,13.28,13.28.00,13.28,29/8/16 13:28:00,08/29/16 13:28,8/29/16 13:28:00,2016/08/29 13:28,16-8-29 13:28:0,29.8.16 13:28:00,29/8/16 13.28
13:29,13.29.0,13.29.00,15/07/2016 13:29,15/7/16 13:29,13.29,13.29.00,13.29,15/7/16 13:29:00,07/15/16 13:29,7/15/16 13:29:00,2016/07/15 13:29,16-7-15 13:29:0,15.7.16 13:29:00,15/7/16 13.29
13:29,13.29.0,13.29.00,14/09/2016 13:29,14/9/16 13:29,13.29,13.29.00,13.29,14/9/16 13:29:00,09/14/16 13:29,9/14/16 13:29:00,2016/09/14 13:29,16-9-14 13:29:0,14.9.16 13:29:00,14/9/16 13.29
13:33,13.33.0,13.33.00,15/07/2016 13:33,15/7/16 13:33,13.33,13.33.00,13.33,15/7/16 13:33:00,07/15/16 13:33,7/15/16 13:33:00,2016/07/15 13:33,16-7-15 13:33:0,15.7.16 13:33:00,15/7/16 13.33
13:33,13.33.0,13.33.00,20/07/2016 13:33,20/7/16 13:33,13.33,13.33.00,13.33,20/7/16 13:33:00,07/20/16 13:33,7/20/16 13:33:00,2016/07/20 13:33,16-7-20 13:33:0,20.7.16 13:33:00,20/7/16 13.33
13:34,13.34.0,13.34.00,07/09/2016 13:34,7/9/16 13:34,13.34,13.34.00,13.34,7/9/16 13:34:00,09/07/16 13:34,9/7/16 13:34:00,2016/09/07 13:34,16-9-7 13:34:0,07.9.16 13:34:00,7/9/16 13.34
13:36,13.36.0,13.36.00,16/07/2016 13:36,16/7/16 13:36,13.36,13.36.00,13.36,16/7/16 13:36:00,07/16/16 13:36,7/16/16 13:36:00,2016/07/16 13:36,16-7-16 13:36:0,16.7.16 13:36:00,16/7/16 13.36
13:38,13.38.0,13.38.00,16/08/2016 13:38,16/8/16 13:38,13.38,13.38.00,13.38,16/8/16 13:38:00,08/16/16 13:38,8/16/16 13:38:00,2016/08/16 13:38,16-8-16 13:38:0,16.8.16 13:38:00,16/8/16 13.38
13:39,13.39.0,13.39.00,23/08/2016 13:39,23/8/16 13:39,13.39,13.39.00,13.39,23/8/16 13:39:00,08/23/16 13:39,8/23/16 13:39:00,2016/08/23 13:39,16-8-23 13:39:0,23.8.16 13:39:00,23/8/16 13.39
13:39,13.39.0,13.39.00,25/07/2016 13:39,25/7/16 13:39,13.39,13.39.00,13.39,25/7/16 13:39:00,07/25/16 13:39,7/25/16 13:39:00,2016/07/25 13:39,16-7-25 13:39:0,25.7.16 13:39:00,25/7/16 13.39
13:39,13.39.0,13.39.00,20/07/2016 13:39,20/7/16 13:39,13.39,13.39.00,13.39,20/7/16 13:39:00,07/20/16 13:39,7/20/16 13:39:00,2016/07/20 13:39,16-7-20 13:39:0,20.7.16 13:39:00,20/7/16 13.39
13:41,13.41.0,13.41.00,19/08/2016 13:41,19/8/16 13:41,13.41,13.41.00,13.41,19/8/16 13:41:00,08/19/16 13:41,8/19/16 13:41:00,2016/08/19 13:41,16-8-19 13:41:0,19.8.16 13:41:00,19/8/16 13.41
13:42,13.42.0,13.42.00,29/08/2016 13:42,29/8/16 13:42,13.42,13.42.00,13.42,29/8/16 13:42:00,08/29/16 13:42,8/29/16 13:42:00,2016/08/29 13:42,16-8-29 13:42:0,29.8.16 13:42:00,29/8/16 13.42
13:42,13.42.0,13.42.00,19/08/2016 13:42,19/8/16 13:42,13.42,13.42.00,13.42,19/8/16 13:42:00,08/19/16 13:42,8/19/16 13:42:00,2016/08/19 13:42,16-8-19 13:42:0,19.8.16 13:42:00,19/8/16 13.42
13:45,13.45.0,13.45.00,15/08/2016 13:45,15/8/16 13:45,13.45,13.45.00,13.45,15/8/16 13:45:00,08/15/16 13:45,8/15/16 13:45:00,2016/08/15 13:45,16-8-15 13:45:0,15.8.16 13:45:00,15/8/16 13.45
13:47,13.47.0,13.47.00,12/09/2016 13:47,12/9/16 13:47,13.47,13.47.00,13.47,12/9/16 13:47:00,09/12/16 13:47,9/12/16 13:47:00,2016/09/12 13:47,16-9-12 13:47:0,12.9.16 13:47:00,12/9/16 13.47
13:53,13.53.0,13.53.00,11/09/2016 13:53,11/9/16 13:53,13.53,13.53.00,13.53,11/9/16 13:53:00,09/11/16 13:53,9/11/16 13:53:00,2016/09/11 13:53,16-9-11 13:53:0,11.9.16 13:53:00,11/9/16 13.53
13:54,13.54.0,13.54.00,28/08/2016 13:54,28/8/16 13:54,13.54,13.54.00,13.54,28/8/16 13:54:00,08/28/16 13:54,8/28/16 13:54:00,2016/08/28 13:54,16-8-28 13:54:0,28.8.16 13:54:00,28/8/16 13.54
13:54,13.54.0,13.54.00,19/08/2016 13:54,19/8/16 13:54,13.54,13.54.00,13.54,19/8/16 13:54:00,08/19/16 13:54,8/19/16 13:54:00,2016/08/19 13:54,16-8-19 13:54:0,19.8.16 13:54:00,19/8/16 13.54
13:55,13.55.0,13.55.00,19/08/2016 13:55,19/8/16 13:55,13.55,13.55.00,13.55,19/8/16 13:55:00,08/19/16 13:55,8/19/16 13:55:00,2016/08/19 13:55,16-8-19 13:55:0,19.8.16 13:55:00,19/8/16 13.55
13:58,13.58.0,13.58.00,12/09/2016 13:58,12/9/16 13:58,13.58,13.58.00,13.58,12/9/16 13:58:00,09/12/16 13:58,9/12/16 13:58:00,2016/09/12 13:58,16-9-12 13:58:0,12.9.16 13:58:00,12/9/16 13.58
14:00,14.00.0,14.00.00,04/09/2016 14:00,4/9/16 14:00,14.00,14.00.00,14.00,4/9/16 14:00:00,09/04/16 14:00,9/4/16 14:0:00,2016/09/04 14:00,16-9-4 14:0:0,04.9.16 14:0:00,4/9/16 14.0
14:04,14.04.0,14.04.00,10/09/2016 14:04,10/9/16 14:04,14.04,14.04.00,14.04,10/9/16 14:04:00,09/10/16 14:04,9/10/16 14:4:00,2016/09/10 14:04,16-9-10 14:4:0,10.9.16 14:4:00,10/9/16 14.4
14:05,14.05.0,14.05.00,07/07/2016 14:05,7/7/16 14:05,14.05,14.05.00,14.05,7/7/16 14:05:00,07/07/16 14:05,7/7/16 14:5:00,2016/07/07 14:05,16-7-7 14:5:0,07.7.16 14:5:00,7/7/16 14.5
14:06,14.06.0,14.06.00,22/08/2016 14:06,22/8/16 14:06,14.06,14.06.00,14.06,22/8/16 14:06:00,08/22/16 14:06,8/22/16 14:6:00,2016/08/22 14:06,16-8-22 14:6:0,22.8.16 14:6:00,22/8/16 14.6
14:06,14.06.0,14.06.00,31/07/2016 14:06,31/7/16 14:06,14.06,14.06.00,14.06,31/7/16 14:06:00,07/31/16 14:06,7/31/16 14:6:00,2016/07/31 14:06,16-7-31 14:6:0,31.7.16 14:6:00,31/7/16 14.6
14:07,14.07.0,14.07.00,16/08/2016 14:07,16/8/16 14:07,14.07,14.07.00,14.07,16/8/16 14:07:00,08/16/16 14:07,8/16/16 14:7:00,2016/08/16 14:07,16-8-16 14:7:0,16.8.16 14:7:00,16/8/16 14.7
14:11,14.11.0,14.11.00,05/08/2016 14:11,5/8/16 14:11,14.11,14.11.00,14.11,5/8/16 14:11:00,08/05/16 14:11,8/5/16 14:11:00,2016/08/05 14:11,16-8-5 14:11:0,05.8.16 14:11:00,5/8/16 14.11
14:12,14.12.0,14.12.00,14/08/2016 14:12,14/8/16 14:12,14.12,14.12.00,14.12,14/8/16 14:12:00,08/14/16 14:12,8/14/16 14:12:00,2016/08/14 14:12,16-8-14 14:12:0,14.8.16 14:12:00,14/8/16 14.12
14:15,14.15.0,14.15.00,19/09/2016 14:15,19/9/16 14:15,14.15,14.15.00,14.15,19/9/16 14:15:00,09/19/16 14:15,9/19/16 14:15:00,2016/09/19 14:15,16-9-19 14:15:0,19.9.16 14:15:00,19/9/16 14.15
14:15,14.15.0,14.15.00,12/07/2016 14:15,12/7/16 14:15,14.15,14.15.00,14.15,12/7/16 14:15:00,07/12/16 14:15,7/12/16 14:15:00,2016/07/12 14:15,16-7-12 14:15:0,12.7.16 14:15:00,12/7/16 14.15
14:15,14.15.0,14.15.00,17/08/2016 14:15,17/8/16 14:15,14.15,14.15.00,14.15,17/8/16 14:15:00,08/17/16 14:15,8/17/16 14:15:00,2016/08/17 14:15,16-8-17 14:15:0,17.8.16 14:15:00,17/8/16 14.15
14:15,14.15.0,14.15.00,19/08/2016 14:15,19/8/16 14:15,14.15,14.15.00,14.15,19/8/16 14:15:00,08/19/16 14:15,8/19/16 14:15:00,2016/08/19 14:15,16-8-19 14:15:0,19.8.16 14:15:00,19/8/16 14.15
14:19,14.19.0,14.19.00,08/09/2016 14:19,8/9/16 14:19,14.19,14.19.00,14.19,8/9/16 14:19:00,09/08/16 14:19,9/8/16 14:19:00,2016/09/08 14:19,16-9-8 14:19:0,08.9.16 14:19:00,8/9/16 14.19
14:20,14.20.0,14.20.00,02/09/2016 14:20,2/9/16 14:20,14.20,14.20.00,14.20,2/9/16 14:20:00,09/02/16 14:20,9/2/16 14:20:00,2016/09/02 14:20,16-9-2 14:20:0,02.9.16 14:20:00,2/9/16 14.20
14:20,14.20.0,14.20.00,18/09/2016 14:20,18/9/16 14:20,14.20,14.20.00,14.20,18/9/16 14:20:00,09/18/16 14:20,9/18/16 14:20:00,2016/09/18 14:20,16-9-18 14:20:0,18.9.16 14:20:00,18/9/16 14.20
14:23,14.23.0,14.23.00,02/09/2016 14:23,2/9/16 14:23,14.23,14.23.00,14.23,2/9/16 14:23:00,09/02/16 14:23,9/2/16 14:23:00,2016/09/02 14:23,16-9-2 14:23:0,02.9.16 14:23:00,2/9/16 14.23
14:23,14.23.0,14.23.00,05/09/2016 14:23,5/9/16 14:23,14.23,14.23.00,14.23,5/9/16 14:23:00,09/05/16 14:23,9/5/16 14:23:00,2016/09/05 14:23,16-9-5 14:23:0,05.9.16 14:23:00,5/9/16 14.23
14:24,14.24.0,14.24.00,28/08/2016 14:24,28/8/16 14:24,14.24,14.24.00,14.24,28/8/16 14:24:00,08/28/16 14:24,8/28/16 14:24:00,2016/08/28 14:24,16-8-28 14:24:0,28.8.16 14:24:00,28/8/16 14.24
14:26,14.26.0,14.26.00,15/07/2016 14:26,15/7/16 14:26,14.26,14.26.00,14.26,15/7/16 14:26:00,07/15/16 14:26,7/15/16 14:26:00,2016/07/15 14:26,16-7-15 14:26:0,15.7.16 14:26:00,15/7/16 14.26
14:26,14.26.0,14.26.00,02/09/2016 14:26,2/9/16 14:26,14.26,14.26.00,14.26,2/9/16 14:26:00,09/02/16 14:26,9/2/16 14:26:00,2016/09/02 14:26,16-9-2 14:26:0,02.9.16 14:26:00,2/9/16 14.26
14:27,14.27.0,14.27.00,08/08/2016 14:27,8/8/16 14:27,14.27,14.27.00,14.27,8/8/16 14:27:00,08/08/16 14:27,8/8/16 14:27:00,2016/08/08 14:27,16-8-8 14:27:0,08.8.16 14:27:00,8/8/16 14.27
14:28,14.28.0,14.28.00,07/07/2016 14:28,7/7/16 14:28,14.28,14.28.00,14.28,7/7/16 14:28:00,07/07/16 14:28,7/7/16 14:28:00,2016/07/07 14:28,16-7-7 14:28:0,07.7.16 14:28:00,7/7/16 14.28
14:32,14.32.0,14.32.00,18/09/2016 14:32,18/9/16 14:32,14.32,14.32.00,14.32,18/9/16 14:32:00,09/18/16 14:32,9/18/16 14:32:00,2016/09/18 14:32,16-9-18 14:32:0,18.9.16 14:32:00,18/9/16 14.32
14:33,14.33.0,14.33.00,04/09/2016 14:33,4/9/16 14:33,14.33,14.33.00,14.33,4/9/16 14:33:00,09/04/16 14:33,9/4/16 14:33:00,2016/09/04 14:33,16-9-4 14:33:0,04.9.16 14:33:00,4/9/16 14.33
14:33,14.33.0,14.33.00,13/07/2016 14:33,13/7/16 14:33,14.33,14.33.00,14.33,13/7/16 14:33:00,07/13/16 14:33,7/13/16 14:33:00,2016/07/13 14:33,16-7-13 14:33:0,13.7.16 14:33:00,13/7/16 14.33
14:36,14.36.0,14.36.00,15/08/2016 14:36,15/8/16 14:36,14.36,14.36.00,14.36,15/8/16 14:36:00,08/15/16 14:36,8/15/16 14:36:00,2016/08/15 14:36,16-8-15 14:36:0,15.8.16 14:36:00,15/8/16 14.36
14:37,14.37.0,14.37.00,24/08/2016 14:37,24/8/16 14:37,14.37,14.37.00,14.37,24/8/16 14:37:00,08/24/16 14:37,8/24/16 14:37:00,2016/08/24 14:37,16-8-24 14:37:0,24.8.16 14:37:00,24/8/16 14.37
14:38,14.38.0,14.38.00,23/08/2016 14:38,23/8/16 14:38,14.38,14.38.00,14.38,23/8/16 14:38:00,08/23/16 14:38,8/23/16 14:38:00,2016/08/23 14:38,16-8-23 14:38:0,23.8.16 14:38:00,23/8/16 14.38
14:38,14.38.0,14.38.00,21/08/2016 14:38,21/8/16 14:38,14.38,14.38.00,14.38,21/8/16 14:38:00,08/21/16 14:38,8/21/16 14:38:00,2016/08/21 14:38,16-8-21 14:38:0,21.8.16 14:38:00,21/8/16 14.38
14:39,14.39.0,14.39.00,20/08/2016 14:39,20/8/16 14:39,14.39,14.39.00,14.39,20/8/16 14:39:00,08/20/16 14:39,8/20/16 14:39:00,2016/08/20 14:39,16-8-20 14:39:0,20.8.16 14:39:00,20/8/16 14.39
14:39,14.39.0,14.39.00,04/08/2016 14:39,4/8/16 14:39,14.39,14.39.00,14.39,4/8/16 14:39:00,08/04/16 14:39,8/4/16 14:39:00,2016/08/04 14:39,16-8-4 14:39:0,04.8.16 14:39:00,4/8/16 14.39
14:43,14.43.0,14.43.00,03/09/2016 14:43,3/9/16 14:43,14.43,14.43.00,14.43,3/9/16 14:43:00,09/03/16 14:43,9/3/16 14:43:00,2016/09/03 14:43,16-9-3 14:43:0,03.9.16 14:43:00,3/9/16 14.43
14:43,14.43.0,14.43.00,13/08/2016 14:43,13/8/16 14:43,14.43,14.43.00,14.43,13/8/16 14:43:00,08/13/16 14:43,8/13/16 14:43:00,2016/08/13 14:43,16-8-13 14:43:0,13.8.16 14:43:00,13/8/16 14.43
14:44,14.44.0,14.44.00,19/09/2016 14:44,19/9/16 14:44,14.44,14.44.00,14.44,19/9/16 14:44:00,09/19/16 14:44,9/19/16 14:44:00,2016/09/19 14:44,16-9-19 14:44:0,19.9.16 14:44:00,19/9/16 14.44
14:45,14.45.0,14.45.00,13/08/2016 14:45,13/8/16 14:45,14.45,14.45.00,14.45,13/8/16 14:45:00,08/13/16 14:45,8/13/16 14:45:00,2016/08/13 14:45,16-8-13 14:45:0,13.8.16 14:45:00,13/8/16 14.45
14:46,14.46.0,14.46.00,13/08/2016 14:46,13/8/16 14:46,14.46,14.46.00,14.46,13/8/16 14:46:00,08/13/16 14:46,8/13/16 14:46:00,2016/08/13 14:46,16-8-13 14:46:0,13.8.16 14:46:00,13/8/16 14.46
14:46,14.46.0,14.46.00,23/08/2016 14:46,23/8/16 14:46,14.46,14.46.00,14.46,23/8/16 14:46:00,08/23/16 14:46,8/23/16 14:46:00,2016/08/23 14:46,16-8-23 14:46:0,23.8.16 14:46:00,23/8/16 14.46
14:47,14.47.0,14.47.00,19/09/2016 14:47,19/9/16 14:47,14.47,14.47.00,14.47,19/9/16 14:47:00,09/19/16 14:47,9/19/16 14:47:00,2016/09/19 14:47,16-9-19 14:47:0,19.9.16 14:47:00,19/9/16 14.47
14:50,14.50.0,14.50.00,18/09/2016 14:50,18/9/16 14:50,14.50,14.50.00,14.50,18/9/16 14:50:00,09/18/16 14:50,9/18/16 14:50:00,2016/09/18 14:50,16-9-18 14:50:0,18.9.16 14:50:00,18/9/16 14.50
14:51,14.51.0,14.51.00,23/08/2016 14:51,23/8/16 14:51,14.51,14.51.00,14.51,23/8/16 14:51:00,08/23/16 14:51,8/23/16 14:51:00,2016/08/23 14:51,16-8-23 14:51:0,23.8.16 14:51:00,23/8/16 14.51
14:51,14.51.0,14.51.00,14/08/2016 14:51,14/8/16 14:51,14.51,14.51.00,14.51,14/8/16 14:51:00,08/14/16 14:51,8/14/16 14:51:00,2016/08/14 14:51,16-8-14 14:51:0,14.8.16 14:51:00,14/8/16 14.51
14:52,14.52.0,14.52.00,15/09/2016 14:52,15/9/16 14:52,14.52,14.52.00,14.52,15/9/16 14:52:00,09/15/16 14:52,9/15/16 14:52:00,2016/09/15 14:52,16-9-15 14:52:0,15.9.16 14:52:00,15/9/16 14.52
14:52,14.52.0,14.52.00,08/08/2016 14:52,8/8/16 14:52,14.52,14.52.00,14.52,8/8/16 14:52:00,08/08/16 14:52,8/8/16 14:52:00,2016/08/08 14:52,16-8-8 14:52:0,08.8.16 14:52:00,8/8/16 14.52
14:52,14.52.0,14.52.00,14/08/2016 14:52,14/8/16 14:52,14.52,14.52.00,14.52,14/8/16 14:52:00,08/14/16 14:52,8/14/16 14:52:00,2016/08/14 14:52,16-8-14 14:52:0,14.8.16 14:52:00,14/8/16 14.52
14:53,14.53.0,14.53.00,06/09/2016 14:53,6/9/16 14:53,14.53,14.53.00,14.53,6/9/16 14:53:00,09/06/16 14:53,9/6/16 14:53:00,2016/09/06 14:53,16-9-6 14:53:0,06.9.16 14:53:00,6/9/16 14.53
14:57,14.57.0,14.57.00,23/08/2016 14:57,23/8/16 14:57,14.57,14.57.00,14.57,23/8/16 14:57:00,08/23/16 14:57,8/23/16 14:57:00,2016/08/23 14:57,16-8-23 14:57:0,23.8.16 14:57:00,23/8/16 14.57
14:57,14.57.0,14.57.00,16/09/2016 14:57,16/9/16 14:57,14.57,14.57.00,14.57,16/9/16 14:57:00,09/16/16 14:57,9/16/16 14:57:00,2016/09/16 14:57,16-9-16 14:57:0,16.9.16 14:57:00,16/9/16 14.57
15:01,15.01.0,15.01.00,05/07/2016 15:01,5/7/16 15:01,15.01,15.01.00,15.01,5/7/16 15:01:00,07/05/16 15:01,7/5/16 15:1:00,2016/07/05 15:01,16-7-5 15:1:0,05.7.16 15:1:00,5/7/16 15.1
15:03,15.03.0,15.03.00,22/08/2016 15:03,22/8/16 15:03,15.03,15.03.00,15.03,22/8/16 15:03:00,08/22/16 15:03,8/22/16 15:3:00,2016/08/22 15:03,16-8-22 15:3:0,22.8.16 15:3:00,22/8/16 15.3
15:03,15.03.0,15.03.00,12/07/2016 15:03,12/7/16 15:03,15.03,15.03.00,15.03,12/7/16 15:03:00,07/12/16 15:03,7/12/16 15:3:00,2016/07/12 15:03,16-7-12 15:3:0,12.7.16 15:3:00,12/7/16 15.3
15:03,15.03.0,15.03.00,07/09/2016 15:03,7/9/16 15:03,15.03,15.03.00,15.03,7/9/16 15:03:00,09/07/16 15:03,9/7/16 15:3:00,2016/09/07 15:03,16-9-7 15:3:0,07.9.16 15:3:00,7/9/16 15.3
15:05,15.05.0,15.05.00,08/09/2016 15:05,8/9/16 15:05,15.05,15.05.00,15.05,8/9/16 15:05:00,09/08/16 15:05,9/8/16 15:5:00,2016/09/08 15:05,16-9-8 15:5:0,08.9.16 15:5:00,8/9/16 15.5
15:06,15.06.0,15.06.00,25/08/2016 15:06,25/8/16 15:06,15.06,15.06.00,15.06,25/8/16 15:06:00,08/25/16 15:06,8/25/16 15:6:00,2016/08/25 15:06,16-8-25 15:6:0,25.8.16 15:6:00,25/8/16 15.6
15:08,15.08.0,15.08.00,31/08/2016 15:08,31/8/16 15:08,15.08,15.08.00,15.08,31/8/16 15:08:00,08/31/16 15:08,8/31/16 15:8:00,2016/08/31 15:08,16-8-31 15:8:0,31.8.16 15:8:00,31/8/16 15.8
15:08,15.08.0,15.08.00,01/09/2016 15:08,1/9/16 15:08,15.08,15.08.00,15.08,1/9/16 15:08:00,09/01/16 15:08,9/1/16 15:8:00,2016/09/01 15:08,16-9-1 15:8:0,01.9.16 15:8:00,1/9/16 15.8
15:08,15.08.0,15.08.00,31/08/2016 15:08,31/8/16 15:08,15.08,15.08.00,15.08,31/8/16 15:08:00,08/31/16 15:08,8/31/16 15:8:00,2016/08/31 15:08,16-8-31 15:8:0,31.8.16 15:8:00,31/8/16 15.8
15:09,15.09.0,15.09.00,27/08/2016 15:09,27/8/16 15:09,15.09,15.09.00,15.09,27/8/16 15:09:00,08/27/16 15:09,8/27/16 15:9:00,2016/08/27 15:09,16-8-27 15:9:0,27.8.16 15:9:00,27/8/16 15.9
15:10,15.10.0,15.10.00,31/08/2016 15:10,31/8/16 15:10,15.10,15.10.00,15.10,31/8/16 15:10:00,08/31/16 15:10,8/31/16 15:10:00,2016/08/31 15:10,16-8-31 15:10:0,31.8.16 15:10:00,31/8/16 15.10
15:11,15.11.0,15.11.00,25/08/2016 15:11,25/8/16 15:11,15.11,15.11.00,15.11,25/8/16 15:11:00,08/25/16 15:11,8/25/16 15:11:00,2016/08/25 15:11,16-8-25 15:11:0,25.8.16 15:11:00,25/8/16 15.11
